index,plot,subplot,plotid,plant,plantid,status_18,status_18r2,status_19,status_20,transition_1819,transition_1920,transition_181920,check_19_20_20,census18,notes_18,other_notes_18,census18r2,other_notes_18r2,pheno18,floral18,seeds18,leaf18,census19,notes_19,other_notes_19,pheno19,floral19,seeds19,leaf19,census20,notes_20,other_notes_20,pheno20,floral20,volatiles20,seeds20,leaf20,total_obs
135,1,C,1C,69,1C69,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
136,1,C,1C,70,1C70,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,2,1,blank,,,,,,,6
137,1,C,1C,71,1C71,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
138,1,C,1C,72,1C72,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,5,5,,,1,nf,,,,,,,14
139,1,C,1C,73,1C73,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,ts,ts,,,,,1,tagnf,,,,,,,4
140,1,C,1C,74,1C74,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,dead,dead,,,,,1,nf,,,,,,,4
141,1,C,1C,75,1C75,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,,,,,4
142,1,C,1C,76,1C76,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
143,1,C,1C,77,1C77,tagnf,no_record,vegetative,dead_nf,tagnf > vegetative,vegetative > dead_nf,tagnf > vegetative > dead_nf,,1,tagnf,,,,,,,,1,ts,ts,,,,,1,nf,,,,,,,3
144,1,C,1C,78,1C78,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
145,1,C,1C,79,1C79,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
146,1,D,1D,1,1D1,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
147,1,D,1D,10,1D10,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
148,1,D,1D,11,1D11,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,below tag by 1 inch,,,,,1,nf,,,,,,,4
149,1,D,1D,12,1D12,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,2,1,blank,,4,5,2,1,,18
150,1,D,1D,13,1D13,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,refound?,1,blank,,1,,,,,,1,nf,nf,,,,,1,blank,,,,,,,4
151,1,D,1D,14,1D14,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,blank,,,,,,1,tagnf,,,1,,1,,6
152,1,D,1D,15,1D15,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,chew death,1,blank,,1,,,,,,1,chewed,"chewed, ts",,,,,1,nf,,,,,,,4
153,1,D,1D,16,1D16,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,flower or veg?,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,2,6
154,1,D,1D,17,1D17,vegetative,vegetative,dead_nf,flowering,vegetative > dead_nf,dead_nf > flowering,vegetative > dead_nf > flowering,refound?,1,blank,,1,,,,,,1,nf,nf,,,,,1,blank,,3,4,1,1,,13
155,1,D,1D,18,1D18,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,chewed,chewed,,,,,1,nf,,,,,,,4
156,1,D,1D,19,1D19,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,4,4,1,,1,nf,,,,,,,13
157,1,D,1D,2,1D2,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,refound?,1,blank,,1,,,,,,1,nf,nf,,,,,1,blank,,,,,,2,6
158,1,D,1D,20,1D20,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,regrew?,1,blank,,1,,,,,,1,chewed,chewed,,,,2,1,blank,,4,3,,1,,14
159,1,D,1D,204,1D204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
160,1,D,1D,21,1D21,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,chewed,,,,,,,4
161,1,D,1D,22,1D22,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,2,nf,,,,,1,,6
162,1,D,1D,23,1D23,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
163,1,D,1D,24,1D24,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,regrew?,1,blank,,1,,,,,2,1,chewed,"chewed, ts, down left of tag",,,,1,1,blank,,5,3,2,1,,18
164,1,D,1D,25,1D25,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,,,,,4
165,1,D,1D,26,1D26,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,ts,"ts, above plant by 1 inch",,,,,1,nf,,,,,,,4
166,1,D,1D,27,1D27,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,2,1,dead,dead,,,,,1,nf,,,,,,,6
167,1,D,1D,28,1D28,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,1,,,,1,blank,,,,,,1,nf,,,,,,,5
168,1,D,1D,29,1D29,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,10,8,1,,1,nf,nf,,,,,1,nf,,,,,,,22
169,1,D,1D,3,1D3,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
170,1,D,1D,30,1D30,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
171,1,D,1D,31,1D31,vegetative,vegetative,dead_nf,no_record,vegetative > dead_nf,dead_nf > no_record,vegetative > dead_nf > no_record,,1,blank,,1,,,,,,1,nf,nf,,,,,,,,,,1,,,4
172,1,D,1D,32,1D32,vegetative,vegetative,dead_nf,no_record,vegetative > dead_nf,dead_nf > no_record,vegetative > dead_nf > no_record,,1,blank,,1,second rosette is closer to 31 tag,,,,2,1,nf,nf,,,,,,,,,,,,,5
173,1,D,1D,33,1D33,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,4,3,2,1,,14
174,1,D,1D,34,1D34,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,4,4,1,,1,nf,,,,,,,13
175,1,D,1D,35,1D35,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,blank,,,,,,1,tagnf,,,,,,,4
176,1,D,1D,36,1D36,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,chewed,"chewed,ts",,,,,1,tagnf,,,,,,,4
177,1,D,1D,37,1D37,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,2,1,blank,,3,1,1,1,,12
178,1,D,1D,38,1D38,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,"tag out, nf",,,,,1,nf,,,,,,,4
179,1,D,1D,39,1D39,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,refound?,1,blank,,1,,,,,,1,nf,nf,,,,,1,blank,,,,,,2,6
180,1,D,1D,4,1D4,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,?,,,,,,,1,blank,,,,,2,1,chewed,,,,,,,5
181,1,D,1D,40,1D40,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
182,1,D,1D,41,1D41,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,1,,,,2,7
183,1,D,1D,5,1D5,vegetative,vegetative,flowering,flowering,vegetative > flowering,flowering > flowering,vegetative > flowering > flowering,flowered twice?,1,blank,,1,,,,,2,1,blank,,4,5,1,,2,blank,duplicate tag,4,1,,1,,23
184,1,D,1D,50,1D50,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
185,1,D,1D,6,1D6,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,blank,,,,,,1,tagnf,,,,,1,,5
186,1,D,1D,61,1D61,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
187,1,D,1D,62,1D62,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
188,1,D,1D,7,1D7,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,blank,,,,,,1,tagnf,,,,,,,4
189,1,D,1D,8,1D8,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
190,1,D,1D,9,1D9,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,3,3,2,1,,13
191,2,B,2B,100,2B100,tagnf,no_record,dead_nf,dead_nf,tagnf > dead_nf,dead_nf > dead_nf,tagnf > dead_nf > dead_nf,,1,tagnf,,,,,,,,1,dead,dead,,,,,2,nf,,,,,,,4
192,2,B,2B,11,2B11,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
193,2,B,2B,126,2B126,no_record,no_record,vegetative,vegetative,no_record > vegetative,vegetative > vegetative,no_record > vegetative > vegetative,,,,,,,,,,,1,blank,plant down from tag,,,,,1,blank,,,,,,,2
194,2,B,2B,129,2B129,flowering,no_record,recheck,tagnf,flowering > recheck,recheck > tagnf,flowering > recheck > tagnf,,1,blank,,,,12,2,1,,1,nf,nf,,,,,1,tagnf,,,,,,,18
195,2,B,2B,130,2B130,vegetative,vegetative,flowering,tagnf,vegetative > flowering,flowering > tagnf,vegetative > flowering > tagnf,,1,blank,,2,,,,,,1,blank,,3,5,1,,1,tagnf,,,,,,,14
196,2,B,2B,131,2B131,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,2,6
197,2,B,2B,132,2B132,tagnf,no_record,tagnf,tagnf,tagnf > tagnf,tagnf > tagnf,tagnf > tagnf > tagnf,,1,tagnf,,,,,,,,1,tagnf,tagnf,,,,,1,tagnf,,,,,,,3
198,2,B,2B,133,2B133,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
199,2,B,2B,134,2B134,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,,,,,,3
200,2,B,2B,135,2B135,tagnf,no_record,dead_nf,tagnf,tagnf > dead_nf,dead_nf > tagnf,tagnf > dead_nf > tagnf,,1,tagnf,,,,,,,,1,blank,up from tag,,,,2,1,tagnf,,,,,,,5
201,2,B,2B,136,2B136,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,refound?,1,blank,,1,,,,,,1,nf,nf,,,,,1,blank,,,,,,,4
202,2,B,2B,137,2B137,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,refound?,1,blank,,1,,,,,,1,nf,nf,,,,,1,blank,,,,,,2,6
203,2,B,2B,138,2B138,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,2,1,blank,,,,,3,1,blank,,5,4,2,1,,21
204,2,B,2B,171,2B171,no_record,no_record,no_record,vegetative,no_record > no_record,no_record > vegetative,no_record > no_record > vegetative,check tag #,,,,,,,3,,,,,,,,,,1,blank,,,,,,,4
205,2,B,2B,172,2B172,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2
206,2,B,2B,177,2B177,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,3,4,1,,1,nf,,,,,,,12
207,2,B,2B,178,2B178,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,ts,ID ts,,,,,1,blank,,2,1,,1,,8
208,2,B,2B,179,2B179,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,,,,,,3
209,2,B,2B,180,2B180,tagnf,no_record,vegetative,flowering,tagnf > vegetative,vegetative > flowering,tagnf > vegetative > flowering,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,6,4,,1,,14
210,2,B,2B,181,2B181,tagnf,no_record,vegetative,tagnf,tagnf > vegetative,vegetative > tagnf,tagnf > vegetative > tagnf,,1,tagnf,,,,,,,,1,blank,below tag,,,,2,1,tagnf,,,,,,,5
211,2,B,2B,182,2B182,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,2,1,blank,,,,,,,5
212,2,B,2B,183,2B183,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,3,2,1,1,,11
213,2,B,2B,184,2B184,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,2,2,1,1,,10
214,2,B,2B,185,2B185,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,1,3,1,1,,10
215,2,B,2B,186,2B186,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,bottom r of tag,,,,,1,blank,,3,5,1,1,,14
216,2,B,2B,187,2B187,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,2,6
217,2,B,2B,188,2B188,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,up from tag,,,,,1,blank,,2,5,1,1,,13
218,2,B,2B,189,2B189,tagnf,no_record,tagnf,flowering,tagnf > tagnf,tagnf > flowering,tagnf > tagnf > flowering,tagnf last year,1,tagnf,,,,,,,,1,tagnf,tagnf,,,,,1,blank,,4,6,1,1,,15
219,2,B,2B,190,2B190,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,3,4,1,1,,13
220,2,B,2B,191,2B191,flowering,no_record,vegetative,vegetative,flowering > vegetative,vegetative > vegetative,flowering > vegetative > vegetative,regrew?,1,blank,,,,,,,,1,chewed,chewed,,,,,1,blank,,,,,,,3
221,2,B,2B,192,2B192,tagnf,no_record,dead_nf,dead_nf,tagnf > dead_nf,dead_nf > dead_nf,tagnf > dead_nf > dead_nf,,1,tagnf,,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
222,2,B,2B,193,2B193,tagnf,no_record,tagnf,dead_nf,tagnf > tagnf,tagnf > dead_nf,tagnf > tagnf > dead_nf,tagnf last year,1,tagnf,,,,,,,,1,tagnf,tagnf,,,,,1,nf,,,,,,,3
223,2,B,2B,194,2B194,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,,,1,,,4
224,2,B,2B,195,2B195,flowering,no_record,dead_nf,flowering,flowering > dead_nf,dead_nf > flowering,flowering > dead_nf > flowering,resurrected?,1,blank,,,,13,3,1,,1,dead,dead,,,,,2,blank,,3,1,1,1,,27
225,2,B,2B,196,2B196,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,resurrected?,1,blank,,1,,,,,2,1,dead,dead,,,,,1,blank,,,,,,,6
226,2,B,2B,197,2B197,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,1,2,,1,,8
227,2,B,2B,198,2B198,tagnf,no_record,dead_nf,dead_nf,tagnf > dead_nf,dead_nf > dead_nf,tagnf > dead_nf > dead_nf,,1,tagnf,,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
228,2,B,2B,199,2B199,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,15,4,1,,1,dead,dead,,,,,1,dead,,,,,,,23
229,2,B,2B,200,2B200,no_record,no_record,flowering,dead_nf,no_record > flowering,flowering > dead_nf,no_record > flowering > dead_nf,,,,,,,,,,,1,blank,,4,4,1,,1,dead,,,,,,,11
230,2,B,2B,201,2B201,no_record,no_record,flowering,dead_nf,no_record > flowering,flowering > dead_nf,no_record > flowering > dead_nf,,,,,,,,,,,1,blank,,4,5,1,,1,nf,,,,,,,12
231,2,B,2B,202,2B202,no_record,no_record,flowering,dead_nf,no_record > flowering,flowering > dead_nf,no_record > flowering > dead_nf,,,,,,,,,,,1,blank,,3,4,1,,1,nf,,,,,,,10
232,2,B,2B,207,2B207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
233,2,B,2B,219,2B219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
234,2,B,2B,220,2B220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
235,2,B,2B,290,2B290,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
236,2,B,2B,81,2B81,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,ts,ts,,,,,1,blank,,3,3,2,1,,13
237,2,B,2B,82,2B82,vegetative,dead_nf,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,totally dead,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
238,2,B,2B,83,2B83,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,L of tag,,,,,1,blank,,5,4,1,1,,15
239,2,B,2B,84,2B84,tagnf,no_record,flowering,dead_nf,tagnf > flowering,flowering > dead_nf,tagnf > flowering > dead_nf,,1,tagnf,,,,,,,,1,blank,,4,4,1,,1,dead,,1,1,,1,,15
240,2,B,2B,85,2B85,tagnf,no_record,vegetative,flowering,tagnf > vegetative,vegetative > flowering,tagnf > vegetative > flowering,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,4,4,,1,,12
241,2,B,2B,86,2B86,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,ts,ID ; ts,,,,,1,blank,,6,2,,1,,13
242,2,B,2B,87,2B87,tagnf,no_record,flowering,vegetative,tagnf > flowering,flowering > vegetative,tagnf > flowering > vegetative,flowered and lived?,1,tagnf,,,,3,1,,,1,blank,R of tag,3,1,,,2,blank,,,,,,,12
243,2,B,2B,88,2B88,tagnf,no_record,dead_nf,dead_nf,tagnf > dead_nf,dead_nf > dead_nf,tagnf > dead_nf > dead_nf,,1,tagnf,,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
244,2,B,2B,89,2B89,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,L of tag,,,,,1,blank,,5,5,1,1,,16
245,2,B,2B,90,2B90,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,2,1,nf,nf,,,,,1,nf,,,,,,,6
246,2,B,2B,91,2B91,tagnf,no_record,tagnf,dead_nf,tagnf > tagnf,tagnf > dead_nf,tagnf > tagnf > dead_nf,tagnf last year,1,tagnf,,,,11,3,,,1,tagnf,tagnf,,,,,1,nf,,,,,,,17
247,2,B,2B,92,2B92,tagnf,vegetative,flowering,flowering,tagnf > flowering,flowering > flowering,tagnf > flowering > flowering,flowered twice?,1,tagnf,,1,,,,,,1,blank,,4,3,1,,1,blank,,3,2,,1,,18
248,2,B,2B,93,2B93,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,2,1,ts,above tag; 2ts,,,,1,1,blank,,,,,,2,9
249,2,B,2B,94,2B94,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,14,3,1,,1,dead,dead,,,,,2,nf,,,,,,,22
250,2,B,2B,95,2B95,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,,,,,4
251,2,B,2B,96,2B96,tagnf,no_record,dead_nf,tagnf,tagnf > dead_nf,dead_nf > tagnf,tagnf > dead_nf > tagnf,,1,tagnf,,,,,,,,1,dead,dead,,,,,1,tagnf,,,,,,,3
252,2,B,2B,97,2B97,tagnf,no_record,vegetative,flowering,tagnf > vegetative,vegetative > flowering,tagnf > vegetative > flowering,,1,tagnf,,,,,,,,1,blank,r of tag,,,,,1,blank,,4,4,,1,,12
253,2,B,2B,98,2B98,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,12,3,1,,1,nf,nf,,,,,1,nf,,,,,,,19
254,2,B,2B,99,2B99,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,3,4,1,,1,nf,,,,,,,12
255,2,B,2B,air,2Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
256,2,C,2C,100,2C100,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,8,6,1,,1,dead,dead,,,,,1,nf,,,,,,,19
257,2,C,2C,109,2C109,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
258,2,C,2C,158,2C158,vegetative,vegetative,no_record,no_record,vegetative > no_record,no_record > no_record,vegetative > no_record > no_record,,1,blank,,1,on page 5,,,,,,,,,,,,,,,,,,,,2
259,2,C,2C,159,2C159,vegetative,vegetative,no_record,no_record,vegetative > no_record,no_record > no_record,vegetative > no_record > no_record,,1,blank,,1,,,,,,,,,,,,,,,,,,,,,2
260,2,C,2C,160,2C160,vegetative,vegetative,no_record,no_record,vegetative > no_record,no_record > no_record,vegetative > no_record > no_record,,1,blank,,1,,,,,,,,,,,,,,,,,,,,,2
261,2,C,2C,161,2C161,vegetative,vegetative,no_record,no_record,vegetative > no_record,no_record > no_record,vegetative > no_record > no_record,,1,blank,,1,,,,,,,,,,,,,,,,,,,,,2
262,2,C,2C,162,2C162,vegetative,dead_nf,no_record,no_record,vegetative > no_record,no_record > no_record,vegetative > no_record > no_record,,1,blank,,1,totally dead,,,,,,,,,,,,,,,,,,,,2
