plot	subplot	plotid	plant	plantid	status_18	status_18r2	status_19	status_20	status_21	check_19_20_20	other_notes_18	notes_18	other_notes_18r2	notes_18r2	other_notes_19	notes_19	notes_20	other_notes_20	notes1818r2_19_20chk1920_21	other_notes_21	transition_1819	transition_1920	transition_181920	transition_18192021	flowering_status_18	flowering_status_18r2	flowering_status_19	flowering_status_20	flowering_status_21	alive_status_18	alive_status_18r2	alive_status_19	alive_status_20	alive_status_21
1	C	1C	56	1C56	vegetative	vegetative	vegetative	vegetative	tagnf	NA	NA	blank	NA	blank	5ts	ts	blank	NA	,|5ts|,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > tagnf	0	0	0	0	NA	1	1	1	1	NA
1	C	1C	57	1C57	vegetative	vegetative	vegetative	vegetative	flowering	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
1	C	1C	58	1C58	vegetative	vegetative	vegetative	vegetative	vegetative	tagnf last year	NA	blank	NA	blank	tagnf	tagnf	blank	NA	,|tagnf|,tagnf last year	2nd rosette wilted (so changed rosettes to 1)	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
1	C	1C	59	1C59	vegetative	dead_nf	dead_nf	dead_nf	dead_nf	NA	NA	blank	completely dead and uprooted	dead	nf	nf	NA	NA	,completely dead and uprooted|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	0	0	0	0
1	C	1C	60	1C60	vegetative	vegetative	vegetative	flowering	tagnf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > tagnf	0	0	0	1	NA	1	1	1	1	NA
1	C	1C	61	1C61	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
1	C	1C	62	1C62	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
1	C	1C	63	1C63	vegetative	vegetative	vegetative	flowering	dead_nf	refound?	NA	blank	NA	blank	nf	nf	blank	NA	,|nf|,refound?	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
1	C	1C	64	1C64	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
1	C	1C	65	1C65	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
1	C	1C	66	1C66	vegetative	vegetative	vegetative	dead_nf	vegetative	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > vegetative	0	0	0	0	0	1	1	1	0	1
1	C	1C	67	1C67	vegetative	dead_nf	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	0	1	0	0
1	C	1C	68	1C68	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	C	1C	69	1C69	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
1	C	1C	70	1C70	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
1	C	1C	71	1C71	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
1	C	1C	72	1C72	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
1	C	1C	73	1C73	vegetative	vegetative	vegetative	tagnf	vegetative	NA	NA	blank	NA	blank	ts	ts	tagnf	NA	,|ts|,	NA	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > vegetative	0	0	0	NA	0	1	1	1	NA	1
1	C	1C	74	1C74	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	C	1C	75	1C75	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
1	C	1C	76	1C76	vegetative	vegetative	vegetative	vegetative	tagnf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > tagnf	0	0	0	0	NA	1	1	1	1	NA
1	C	1C	77	1C77	vegetative	no_record	vegetative	dead_nf	tagnf	NA	NA	tagnf	NA	NA	ts	ts	nf	NA	,|ts|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > tagnf	0	NA	0	0	NA	1	NA	1	0	NA
1	C	1C	78	1C78	vegetative	vegetative	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	1	0	0	NA
1	C	1C	79	1C79	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	1	1D1	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	10	1D10	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	11	1D11	vegetative	vegetative	vegetative	vegetative	flowering	died and nf?	NA	blank	NA	blank	below tag by 1 inch	blank	nf	NA	,|below tag by 1 inch|,died and nf?	below tag	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
1	D	1D	12	1D12	vegetative	vegetative	vegetative	flowering	flowering	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	1 dead stalk	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > flowering	0	0	0	1	1	1	1	1	1	1
1	D	1D	13	1D13	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	NA	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	14	1D14	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	tagnf	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
1	D	1D	15	1D15	vegetative	vegetative	vegetative	dead_nf	dead_nf	chew death	NA	blank	NA	blank	chewed, ts	chewed	nf	NA	,|chewed, ts|,chew death	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
1	D	1D	16	1D16	vegetative	vegetative	vegetative	vegetative	vegetative	flower or veg?	NA	blank	NA	blank	NA	blank	blank	NA	,||,flower or veg?	JP fixed r1_leaves from 1 > 11 2021-11-09	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
1	D	1D	17	1D17	vegetative	vegetative	vegetative	flowering	dead_nf	refound?	NA	blank	NA	blank	nf	nf	blank	NA	,|nf|,refound?	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
1	D	1D	18	1D18	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	chewed	chewed	nf	NA	,|chewed|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
1	D	1D	19	1D19	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
1	D	1D	2	1D2	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	NA	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	20	1D20	vegetative	vegetative	vegetative	flowering	dead_nf	regrew?	NA	blank	NA	blank	chewed	chewed	blank	NA	,|chewed|,regrew?	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
1	D	1D	21	1D21	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	chewed	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
1	D	1D	22	1D22	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	23	1D23	vegetative	vegetative	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	1	0	0	NA
1	D	1D	24	1D24	vegetative	vegetative	vegetative	flowering	tagnf	regrew?	NA	blank	NA	blank	chewed, ts, down left of tag	chewed	blank	NA	,|chewed, ts, down left of tag|,regrew?	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > tagnf	0	0	0	1	NA	1	1	1	1	NA
1	D	1D	25	1D25	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
1	D	1D	26	1D26	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	ts, above plant by 1 inch	ts	nf	NA	,|ts, above plant by 1 inch|,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
1	D	1D	27	1D27	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	28	1D28	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
1	D	1D	29	1D29	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
1	D	1D	3	1D3	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	30	1D30	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	31	1D31	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	NA	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	32	1D32	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	second rosette is closer to 31 tag	blank	nf	nf	NA	NA	,second rosette is closer to 31 tag|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	33	1D33	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
1	D	1D	34	1D34	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
1	D	1D	35	1D35	vegetative	vegetative	vegetative	tagnf	tagnf	NA	NA	blank	NA	blank	NA	blank	tagnf	NA	,||,	NA	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > tagnf	0	0	0	NA	NA	1	1	1	NA	NA
1	D	1D	36	1D36	vegetative	vegetative	vegetative	tagnf	flowering	NA	NA	blank	NA	blank	chewed,ts	chewed	tagnf	NA	,|chewed,ts|,	tag below plot	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > flowering	0	0	0	NA	1	1	1	1	NA	1
1	D	1D	37	1D37	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
1	D	1D	38	1D38	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	tag out, nf	nf	nf	NA	,|tag out, nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	39	1D39	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	NA	NA	,|nf|,	nothing near tag, but vegetative plant farther right (1D39_20)	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
1	D	1D	4	1D4	vegetative	no_record	vegetative	vegetative	vegetative	NA	?	tagnf	NA	NA	NA	blank	chewed	NA	?,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
1	D	1D	40	1D40	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
1	D	1D	41	1D41	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
1	D	1D	5	1D5	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	NA	NA	,||,	duplicate oval tag, 1 dead stalk	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
1	D	1D	6	1D6	vegetative	vegetative	vegetative	flowering	vegetative	NA	NA	blank	NA	blank	NA	blank	tagnf	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > vegetative	0	0	0	1	0	1	1	1	1	1
1	D	1D	7	1D7	vegetative	vegetative	vegetative	tagnf	tagnf	NA	NA	blank	NA	blank	NA	blank	tagnf	NA	,||,	NA	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > tagnf	0	0	0	NA	NA	1	1	1	NA	NA
1	D	1D	8	1D8	vegetative	vegetative	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	1	0	0	NA
1	D	1D	9	1D9	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
2	A	2A	158	2A158	vegetative	vegetative	flowering	dead_nf	tagnf	look outside plot?	NA	blank	NA	blank	out side plot	blank	nf	NA	,|out side plot|,look outside plot?	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > tagnf	0	0	1	0	NA	1	1	1	0	NA
2	A	2A	159	2A159	vegetative	vegetative	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	1	0	0	NA
2	A	2A	160	2A160	vegetative	vegetative	vegetative	dead_nf	tagnf	died and nf?	NA	blank	NA	blank	L of tag	blank	nf	NA	,|L of tag|,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > tagnf	0	0	0	0	NA	1	1	1	0	NA
2	A	2A	161	2A161	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	dead	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
2	A	2A	162	2A162	vegetative	dead_nf	vegetative	dead_nf	tagnf	NA	NA	blank	totally dead	dead	2 ts	ts	dead	NA	,totally dead|2 ts|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > tagnf	0	0	0	0	NA	1	0	1	0	NA
2	A	2A	163	2A163	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	ts	ts	dead	NA	,|ts|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
2	A	2A	164	2A164	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	ts	ts	nf	NA	,|ts|,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
2	A	2A	165	2A165	vegetative	vegetative	vegetative	dead_nf	vegetative	NA	could be 5-7 rosettes	blank	NA	blank	1 ts	ts	dead	NA	could be 5-7 rosettes,|1 ts|,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > vegetative	0	0	0	0	0	1	1	1	0	1
2	A	2A	166	2A166	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
2	A	2A	167	2A167	vegetative	vegetative	vegetative	dead_nf	tagnf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > tagnf	0	0	0	0	NA	1	1	1	0	NA
2	A	2A	168	2A168	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	nf	nf	tagnf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
2	A	2A	169	2A169	vegetative	vegetative	tagnf	tagnf	tagnf	NA	NA	blank	NA	blank	tagnf	tagnf	tagnf	NA	,|tagnf|,	NA	vegetative > tagnf	tagnf > tagnf	vegetative > tagnf > tagnf	vegetative > tagnf > tagnf > tagnf	0	0	NA	NA	NA	1	1	NA	NA	NA
2	A	2A	170	2A170	vegetative	vegetative	dead_nf	tagnf	dead_nf	NA	NA	blank	NA	blank	dead	dead	tagnf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > tagnf	vegetative > dead_nf > tagnf	vegetative > dead_nf > tagnf > dead_nf	0	0	0	NA	0	1	1	0	NA	0
2	A	2A	171	2A171	vegetative	vegetative	dead_nf	tagnf	dead_nf	NA	NA	blank	NA	blank	nf	nf	tagnf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > tagnf	vegetative > dead_nf > tagnf	vegetative > dead_nf > tagnf > dead_nf	0	0	0	NA	0	1	1	0	NA	0
2	A	2A	172	2A172	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	dead	dead	nf	NA	,|dead|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
2	A	2A	173	2A173	vegetative	dead_nf	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	0	0	0	NA
